"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"ParticuliereHuishoudensRelatief_2";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4";"GemiddeldBesteedbaarInkomen_5";"MediaanBesteedbaarInkomen_6";"GestandaardiseerdInkomen1e10Groep_7";"GestandaardiseerdInkomen2e10Groep_8";"GestandaardiseerdInkomen3e10Groep_9";"GestandaardiseerdInkomen4e10Groep_10";"GestandaardiseerdInkomen5e10Groep_11";"GestandaardiseerdInkomen6e10Groep_12";"GestandaardiseerdInkomen7e10Groep_13";"GestandaardiseerdInkomen8e10Groep_14";"GestandaardiseerdInkomen9e10Groep_15";"GestandaardiseerdInkomen10e10Groep_16"
"255372";"3000870";"1013800";"PV27  ";"2023JJ00";"    48.3";"       4";"    25.1";"    22.2";"    31.6";"    26.6";"      27";"      33";"      12";"       9";"       6";"       4";"       3";"       2";"       2";"       1"
"255373";"3000870";"1013800";"PV27  ";"2024JJ00";"    49.1";"       4";"    26.5";"    23.6";"    33.5";"    28.0";"      27";"      31";"      13";"      10";"       6";"       5";"       3";"       2";"       2";"       1"
"255384";"3000870";"1013800";"PV28  ";"2021JJ00";"    52.8";"       3";"    21.2";"    18.9";"    27.4";"    23.5";"      28";"      32";"      12";"      10";"       7";"       4";"       3";"       2";"       1";"       1"
"255385";"3000870";"1013800";"PV28  ";"2022JJ00";"    52.3";"       3";"    22.5";"    20.1";"    28.8";"    24.5";"      30";"      32";"      12";"      10";"       6";"       4";"       3";"       2";"       1";"       1"
"255386";"3000870";"1013800";"PV28  ";"2023JJ00";"    54.1";"       3";"    24.9";"    22.2";"    31.9";"    27.1";"      27";"      33";"      12";"      10";"       7";"       5";"       3";"       2";"       2";"       1"
"255387";"3000870";"1013800";"PV28  ";"2024JJ00";"    56.1";"       3";"    26.4";"    23.6";"    33.9";"    28.5";"      28";"      30";"      13";"       9";"       7";"       5";"       3";"       2";"       2";"       1"
"255398";"3000870";"1013800";"PV29  ";"2021JJ00";"     5.7";"       3";"    22.0";"    19.7";"    27.8";"    23.6";"      25";"      29";"      13";"      12";"       8";"       5";"       3";"       3";"       2";"       1"
"255399";"3000870";"1013800";"PV29  ";"2022JJ00";"     5.5";"       3";"    23.4";"    20.8";"    29.2";"    24.8";"      25";"      30";"      13";"      12";"       7";"       5";"       3";"       2";"       2";"       1"
"255400";"3000870";"1013800";"PV29  ";"2023JJ00";"     5.8";"       3";"    25.8";"    23.0";"    32.3";"    27.3";"      23";"      32";"      13";"      11";"       7";"       6";"       4";"       3";"       2";"       1"
"255401";"3000870";"1013800";"PV29  ";"2024JJ00";"     6.1";"       3";"    27.2";"    24.3";"    34.1";"    28.5";"      26";"      28";"      13";"      11";"       7";"       5";"       4";"       3";"       2";"       1"
"255412";"3000870";"1013800";"PV30  ";"2021JJ00";"    39.5";"       3";"    21.9";"    19.5";"    28.4";"    24.2";"      25";"      30";"      12";"      11";"       7";"       5";"       3";"       2";"       1";"       1"
"255413";"3000870";"1013800";"PV30  ";"2022JJ00";"    38.8";"       3";"    23.2";"    20.5";"    29.8";"    25.3";"      27";"      30";"      12";"      11";"       7";"       5";"       3";"       2";"       1";"       1"
"255414";"3000870";"1013800";"PV30  ";"2023JJ00";"    40.4";"       3";"    25.7";"    22.8";"    33.0";"    28.0";"      24";"      31";"      12";"      10";"       7";"       5";"       4";"       3";"       2";"       1"
"255415";"3000870";"1013800";"PV30  ";"2024JJ00";"    41.6";"       4";"    27.1";"    24.2";"    34.9";"    29.3";"      25";"      29";"      13";"      10";"       8";"       5";"       4";"       3";"       2";"       1"
"255426";"3000870";"1013800";"PV31  ";"2021JJ00";"    25.2";"       5";"    21.8";"    19.4";"    28.2";"    24.1";"      25";"      32";"      13";"      11";"       8";"       5";"       3";"       2";"       1";"       1"
"255427";"3000870";"1013800";"PV31  ";"2022JJ00";"    24.8";"       5";"    23.2";"    20.5";"    29.7";"    25.4";"      26";"      32";"      12";"      10";"       7";"       5";"       3";"       2";"       1";"       1"
"255428";"3000870";"1013800";"PV31  ";"2023JJ00";"    25.4";"       5";"    25.5";"    22.7";"    32.7";"    28.0";"      23";"      33";"      13";"      11";"       7";"       5";"       4";"       2";"       2";"       1"
"255429";"3000870";"1013800";"PV31  ";"2024JJ00";"    26.0";"       5";"    26.9";"    24.1";"    34.5";"    29.1";"      25";"      30";"      13";"      10";"       7";"       5";"       4";"       3";"       2";"       1"
"261348";"3000870";"1013850";"PV20  ";"2021JJ00";"    76.5";"      28";"    27.7";"    24.1";"    33.9";"    29.0";"       8";"      19";"      20";"      15";"      11";"       9";"       7";"       5";"       3";"       3"
"261349";"3000870";"1013850";"PV20  ";"2022JJ00";"    76.6";"      28";"    28.7";"    25.4";"    35.1";"    30.4";"       8";"      19";"      20";"      16";"      11";"       9";"       7";"       5";"       3";"       3"
"261350";"3000870";"1013850";"PV20  ";"2023JJ00";"    76.9";"      28";"    32.0";"    27.6";"    39.1";"    33.0";"       8";"      20";"      20";"      15";"      11";"       9";"       7";"       5";"       3";"       3"
"261351";"3000870";"1013850";"PV20  ";"2024JJ00";"    77.2";"      28";"    33.2";"    29.3";"    40.5";"    34.9";"       8";"      21";"      19";"      14";"      11";"       9";"       7";"       5";"       3";"       3"
"261362";"3000870";"1013850";"PV21  ";"2021JJ00";"    90.7";"      31";"    27.5";"    24.7";"    34.0";"    30.1";"       7";"      18";"      19";"      16";"      12";"       9";"       8";"       5";"       4";"       3"
"261363";"3000870";"1013850";"PV21  ";"2022JJ00";"    91.0";"      31";"    29.2";"    26.0";"    36.0";"    31.5";"       8";"      18";"      19";"      17";"      12";"       9";"       7";"       5";"       3";"       2"
"261364";"3000870";"1013850";"PV21  ";"2023JJ00";"    91.8";"      31";"    32.2";"    28.1";"    39.8";"    34.1";"       8";"      18";"      19";"      16";"      12";"       9";"       7";"       5";"       3";"       2"
"261365";"3000870";"1013850";"PV21  ";"2024JJ00";"    92.6";"      31";"    34.0";"    29.8";"    42.1";"    36.1";"       8";"      19";"      19";"      15";"      12";"       9";"       7";"       5";"       3";"       2"
"261376";"3000870";"1013850";"PV22  ";"2021JJ00";"    73.1";"      33";"    28.8";"    25.7";"    35.9";"    31.4";"       6";"      16";"      18";"      15";"      12";"      10";"       8";"       6";"       4";"       3"
"261377";"3000870";"1013850";"PV22  ";"2022JJ00";"    73.2";"      33";"    30.0";"    26.9";"    37.3";"    32.8";"       7";"      16";"      18";"      16";"      12";"      10";"       8";"       6";"       4";"       3"
"261378";"3000870";"1013850";"PV22  ";"2023JJ00";"    73.7";"      33";"    33.6";"    29.1";"    42.0";"    35.5";"       7";"      16";"      18";"      15";"      12";"      10";"       8";"       6";"       4";"       3"
"261379";"3000870";"1013850";"PV22  ";"2024JJ00";"    74.3";"      33";"    35.4";"    31.1";"    44.1";"    37.8";"       6";"      17";"      18";"      15";"      12";"      10";"       8";"       6";"       4";"       3"
"261390";"3000870";"1013850";"PV23  ";"2021JJ00";"   142.5";"      29";"    28.6";"    25.1";"    35.7";"    30.5";"       7";"      17";"      18";"      16";"      12";"       9";"       8";"       6";"       4";"       3"
"261391";"3000870";"1013850";"PV23  ";"2022JJ00";"   142.1";"      28";"    30.0";"    26.3";"    37.2";"    31.9";"       7";"      17";"      19";"      16";"      12";"       9";"       8";"       5";"       4";"       3"
"261392";"3000870";"1013850";"PV23  ";"2023JJ00";"   143.2";"      28";"    34.9";"    28.6";"    43.8";"    34.7";"       7";"      17";"      19";"      15";"      12";"      10";"       8";"       5";"       4";"       3"
"261393";"3000870";"1013850";"PV23  ";"2024JJ00";"   144.5";"      28";"    36.7";"    30.5";"    45.9";"    36.8";"       7";"      18";"      19";"      15";"      12";"      10";"       8";"       5";"       4";"       3"
"261404";"3000870";"1013850";"PV24  ";"2021JJ00";"    38.6";"      22";"    28.7";"    25.7";"    36.1";"    31.3";"       7";"      15";"      18";"      15";"      12";"      10";"       8";"       6";"       5";"       4"
"261405";"3000870";"1013850";"PV24  ";"2022JJ00";"    38.9";"      22";"    30.2";"    27.1";"    37.7";"    32.9";"       8";"      14";"      19";"      15";"      12";"      10";"       8";"       6";"       4";"       3"
"261406";"3000870";"1013850";"PV24  ";"2023JJ00";"    39.7";"      21";"    34.1";"    29.4";"    43.1";"    35.8";"       8";"      15";"      18";"      14";"      12";"      10";"       9";"       6";"       4";"       3"
"261407";"3000870";"1013850";"PV24  ";"2024JJ00";"    40.5";"      22";"    35.6";"    31.4";"    44.8";"    37.9";"       8";"      16";"      17";"      14";"      12";"      11";"       9";"       6";"       4";"       3"
"261418";"3000870";"1013850";"PV25  ";"2021JJ00";"   268.7";"      30";"    29.5";"    25.9";"    36.8";"    31.4";"       7";"      16";"      17";"      15";"      12";"      10";"       8";"       7";"       5";"       4"
"261419";"3000870";"1013850";"PV25  ";"2022JJ00";"   269.6";"      29";"    31.1";"    27.2";"    38.5";"    32.8";"       7";"      15";"      17";"      15";"      12";"      10";"       9";"       6";"       5";"       4"
"261420";"3000870";"1013850";"PV25  ";"2023JJ00";"   272.0";"      29";"    36.1";"    29.4";"    45.4";"    35.5";"       7";"      16";"      18";"      14";"      12";"      10";"       8";"       6";"       5";"       4"
"261421";"3000870";"1013850";"PV25  ";"2024JJ00";"   274.7";"      29";"    37.5";"    31.4";"    47.0";"    37.8";"       7";"      17";"      18";"      14";"      12";"      10";"       9";"       6";"       5";"       4"
"261432";"3000870";"1013850";"PV26  ";"2021JJ00";"   150.8";"      26";"    32.4";"    27.4";"    40.3";"    32.6";"       7";"      13";"      15";"      13";"      11";"      10";"       9";"       8";"       7";"       7"
"261433";"3000870";"1013850";"PV26  ";"2022JJ00";"   150.5";"      25";"    34.0";"    28.7";"    42.3";"    34.1";"       7";"      13";"      16";"      13";"      11";"      10";"       9";"       8";"       6";"       6"
"261434";"3000870";"1013850";"PV26  ";"2023JJ00";"   151.9";"      25";"    40.2";"    31.1";"    50.6";"    36.8";"       7";"      14";"      15";"      13";"      11";"      10";"       9";"       8";"       6";"       6"
"261435";"3000870";"1013850";"PV26  ";"2024JJ00";"   153.1";"      25";"    41.3";"    33.1";"    51.6";"    39.1";"       7";"      14";"      15";"      13";"      11";"      10";"       9";"       8";"       6";"       6"
"261446";"3000870";"1013850";"PV27  ";"2021JJ00";"   350.6";"      26";"    31.6";"    25.8";"    38.9";"    30.4";"       9";"      16";"      16";"      13";"      11";"       9";"       8";"       7";"       5";"       6"
"261447";"3000870";"1013850";"PV27  ";"2022JJ00";"   349.3";"      26";"    33.1";"    27.0";"    40.9";"    31.8";"       9";"      16";"      17";"      13";"      11";"       9";"       8";"       6";"       5";"       6"
"261448";"3000870";"1013850";"PV27  ";"2023JJ00";"   351.7";"      26";"    40.0";"    29.3";"    49.9";"    34.3";"      10";"      16";"      16";"      13";"      11";"       9";"       8";"       6";"       5";"       6"
"261449";"3000870";"1013850";"PV27  ";"2024JJ00";"   353.8";"      26";"    40.8";"    31.1";"    50.9";"    36.4";"      10";"      17";"      16";"      12";"      11";"       9";"       8";"       6";"       5";"       6"
"261460";"3000870";"1013850";"PV28  ";"2021JJ00";"   446.1";"      27";"    29.9";"    25.0";"    36.9";"    29.8";"       9";"      17";"      18";"      12";"      10";"       9";"       8";"       6";"       5";"       5"
"261461";"3000870";"1013850";"PV28  ";"2022JJ00";"   445.1";"      27";"    31.5";"    26.3";"    38.8";"    31.2";"       9";"      17";"      18";"      13";"      10";"       9";"       8";"       6";"       5";"       5"
"261462";"3000870";"1013850";"PV28  ";"2023JJ00";"   447.2";"      26";"    37.5";"    28.6";"    46.9";"    33.8";"       9";"      18";"      18";"      12";"      10";"       9";"       8";"       6";"       5";"       5"
"261463";"3000870";"1013850";"PV28  ";"2024JJ00";"   449.9";"      26";"    38.5";"    30.5";"    48.0";"    35.9";"       9";"      18";"      17";"      12";"      10";"       9";"       8";"       6";"       5";"       5"
"261474";"3000870";"1013850";"PV29  ";"2021JJ00";"    59.6";"      34";"    28.5";"    25.6";"    35.2";"    31.2";"       8";"      15";"      18";"      16";"      12";"      10";"       9";"       6";"       4";"       3"
"261475";"3000870";"1013850";"PV29  ";"2022JJ00";"    59.5";"      34";"    30.0";"    26.9";"    36.9";"    32.6";"       8";"      14";"      18";"      17";"      12";"      10";"       8";"       6";"       4";"       3"
"261476";"3000870";"1013850";"PV29  ";"2023JJ00";"    59.9";"      34";"    34.6";"    29.1";"    43.2";"    35.2";"       8";"      15";"      18";"      16";"      12";"      10";"       8";"       6";"       4";"       3"
"261477";"3000870";"1013850";"PV29  ";"2024JJ00";"    60.1";"      34";"    36.6";"    31.0";"    45.7";"    37.4";"       8";"      16";"      18";"      15";"      12";"      10";"       8";"       6";"       4";"       3"
"261488";"3000870";"1013850";"PV30  ";"2021JJ00";"   331.1";"      29";"    29.6";"    25.9";"    36.9";"    31.4";"       7";"      16";"      17";"      15";"      12";"      10";"       8";"       7";"       5";"       4"
"261489";"3000870";"1013850";"PV30  ";"2022JJ00";"   331.1";"      29";"    31.2";"    27.1";"    38.8";"    32.8";"       7";"      15";"      17";"      15";"      12";"      10";"       8";"       6";"       5";"       4"
"261490";"3000870";"1013850";"PV30  ";"2023JJ00";"   333.9";"      29";"    36.7";"    29.3";"    46.3";"    35.5";"       7";"      16";"      18";"      15";"      12";"      10";"       8";"       6";"       4";"       4"
"261491";"3000870";"1013850";"PV30  ";"2024JJ00";"   336.8";"      29";"    38.2";"    31.3";"    48.0";"    37.8";"       7";"      17";"      18";"      14";"      12";"      10";"       8";"       6";"       4";"       4"
"261502";"3000870";"1013850";"PV31  ";"2021JJ00";"   170.2";"      33";"    28.0";"    25.0";"    34.6";"    30.3";"       7";"      16";"      19";"      16";"      12";"       9";"       8";"       5";"       4";"       3"
"261503";"3000870";"1013850";"PV31  ";"2022JJ00";"   170.0";"      33";"    29.4";"    26.3";"    36.2";"    31.6";"       7";"      16";"      20";"      17";"      12";"       9";"       8";"       5";"       4";"       3"
"261504";"3000870";"1013850";"PV31  ";"2023JJ00";"   171.3";"      33";"    33.0";"    28.4";"    40.9";"    34.2";"       7";"      17";"      20";"      16";"      12";"       9";"       7";"       5";"       4";"       3"
"261505";"3000870";"1013850";"PV31  ";"2024JJ00";"   173.2";"      33";"    34.9";"    30.3";"    43.3";"    36.4";"       7";"      18";"      19";"      15";"      12";"       9";"       8";"       5";"       4";"       3"
"267424";"3000870";"1013900";"PV20  ";"2021JJ00";"    21.6";"       8";"    15.4";"    15.6";"    18.5";"    16.4";"      76";"      21";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267425";"3000870";"1013900";"PV20  ";"2022JJ00";"    20.7";"       8";"    16.9";"    17.5";"    20.0";"    18.4";"      72";"      25";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267426";"3000870";"1013900";"PV20  ";"2023JJ00";"    20.9";"       8";"    18.3";"    19.0";"    21.7";"    19.7";"      72";"      24";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267427";"3000870";"1013900";"PV20  ";"2024JJ00";"    20.2";"       7";"    18.7";"    19.2";"    22.5";"    19.5";"      75";"      21";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267438";"3000870";"1013900";"PV21  ";"2021JJ00";"    18.3";"       6";"    15.4";"    15.6";"    18.6";"    16.4";"      76";"      20";"       2";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267439";"3000870";"1013900";"PV21  ";"2022JJ00";"    17.7";"       6";"    16.9";"    17.4";"    20.2";"    18.2";"      75";"      21";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267440";"3000870";"1013900";"PV21  ";"2023JJ00";"    17.9";"       6";"    18.4";"    19.0";"    21.9";"    19.6";"      73";"      23";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267441";"3000870";"1013900";"PV21  ";"2024JJ00";"    17.6";"       6";"    18.7";"    19.1";"    22.5";"    19.5";"      76";"      20";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267452";"3000870";"1013900";"PV22  ";"2021JJ00";"    11.2";"       5";"    15.4";"    15.6";"    19.0";"    16.5";"      74";"      21";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267453";"3000870";"1013900";"PV22  ";"2022JJ00";"    10.9";"       5";"    16.9";"    17.4";"    20.6";"    18.4";"      74";"      22";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267454";"3000870";"1013900";"PV22  ";"2023JJ00";"    11.4";"       5";"    18.2";"    19.0";"    22.2";"    19.8";"      72";"      24";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267455";"3000870";"1013900";"PV22  ";"2024JJ00";"    11.2";"       5";"    18.7";"    19.2";"    23.1";"    19.8";"      73";"      22";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267466";"3000870";"1013900";"PV23  ";"2021JJ00";"    28.1";"       6";"    15.7";"    15.9";"    19.3";"    16.8";"      70";"      25";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267467";"3000870";"1013900";"PV23  ";"2022JJ00";"    26.9";"       5";"    17.1";"    17.7";"    20.8";"    18.7";"      68";"      27";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267468";"3000870";"1013900";"PV23  ";"2023JJ00";"    27.8";"       5";"    18.5";"    19.3";"    22.6";"    20.1";"      68";"      28";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267469";"3000870";"1013900";"PV23  ";"2024JJ00";"    27.4";"       5";"    19.0";"    19.3";"    23.4";"    20.1";"      70";"      24";"       4";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267480";"3000870";"1013900";"PV24  ";"2021JJ00";"     9.7";"       5";"    15.6";"    16.1";"    20.2";"    17.5";"      69";"      26";"       4";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267481";"3000870";"1013900";"PV24  ";"2022JJ00";"     9.1";"       5";"    17.0";"    17.9";"    21.5";"    19.0";"      68";"      28";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267482";"3000870";"1013900";"PV24  ";"2023JJ00";"     9.4";"       5";"    18.3";"    19.4";"    23.2";"    20.3";"      68";"      27";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267483";"3000870";"1013900";"PV24  ";"2024JJ00";"     9.1";"       5";"    18.9";"    19.4";"    24.1";"    20.3";"      70";"      24";"       4";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267494";"3000870";"1013900";"PV25  ";"2021JJ00";"    44.4";"       5";"    15.6";"    15.8";"    19.2";"    16.7";"      71";"      24";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267495";"3000870";"1013900";"PV25  ";"2022JJ00";"    42.6";"       5";"    17.0";"    17.7";"    20.7";"    18.6";"      69";"      27";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267496";"3000870";"1013900";"PV25  ";"2023JJ00";"    44.3";"       5";"    18.4";"    19.3";"    22.5";"    20.0";"      68";"      28";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267497";"3000870";"1013900";"PV25  ";"2024JJ00";"    43.3";"       5";"    18.9";"    19.3";"    23.3";"    20.0";"      71";"      24";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267508";"3000870";"1013900";"PV26  ";"2021JJ00";"    24.9";"       4";"    15.4";"    15.8";"    19.5";"    16.7";"      73";"      22";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267509";"3000870";"1013900";"PV26  ";"2022JJ00";"    23.8";"       4";"    16.9";"    17.6";"    21.0";"    18.5";"      70";"      26";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267510";"3000870";"1013900";"PV26  ";"2023JJ00";"    25.1";"       4";"    18.2";"    19.2";"    22.7";"    19.9";"      71";"      24";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267511";"3000870";"1013900";"PV26  ";"2024JJ00";"    24.4";"       4";"    18.8";"    19.3";"    23.8";"    20.0";"      73";"      22";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267522";"3000870";"1013900";"PV27  ";"2021JJ00";"    75.6";"       6";"    15.5";"    15.8";"    19.3";"    16.6";"      73";"      21";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267523";"3000870";"1013900";"PV27  ";"2022JJ00";"    68.5";"       5";"    17.0";"    17.8";"    20.7";"    18.8";"      64";"      32";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267524";"3000870";"1013900";"PV27  ";"2023JJ00";"    70.5";"       5";"    18.0";"    19.0";"    22.0";"    19.6";"      75";"      21";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267525";"3000870";"1013900";"PV27  ";"2024JJ00";"    68.4";"       5";"    18.8";"    19.3";"    23.1";"    19.7";"      74";"      21";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267536";"3000870";"1013900";"PV28  ";"2021JJ00";"   103.1";"       6";"    15.4";"    15.7";"    19.5";"    16.6";"      75";"      20";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267537";"3000870";"1013900";"PV28  ";"2022JJ00";"    98.6";"       6";"    16.8";"    17.5";"    20.9";"    18.5";"      73";"      23";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267538";"3000870";"1013900";"PV28  ";"2023JJ00";"   101.0";"       6";"    18.2";"    19.2";"    22.6";"    19.8";"      73";"      23";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267539";"3000870";"1013900";"PV28  ";"2024JJ00";"    97.1";"       6";"    18.8";"    19.3";"    23.6";"    19.9";"      74";"      21";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267550";"3000870";"1013900";"PV29  ";"2021JJ00";"     7.1";"       4";"    15.5";"    15.7";"    18.8";"    16.5";"      74";"      22";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267551";"3000870";"1013900";"PV29  ";"2022JJ00";"     7.0";"       4";"    17.0";"    17.5";"    20.3";"    18.4";"      72";"      24";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267552";"3000870";"1013900";"PV29  ";"2023JJ00";"     7.4";"       4";"    18.2";"    19.1";"    21.9";"    19.8";"      71";"      25";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267553";"3000870";"1013900";"PV29  ";"2024JJ00";"     7.1";"       4";"    18.7";"    19.2";"    22.7";"    19.6";"      74";"      21";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267564";"3000870";"1013900";"PV30  ";"2021JJ00";"    46.4";"       4";"    15.5";"    15.7";"    19.3";"    16.7";"      73";"      22";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267565";"3000870";"1013900";"PV30  ";"2022JJ00";"    45.1";"       4";"    16.9";"    17.5";"    20.7";"    18.5";"      72";"      24";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267566";"3000870";"1013900";"PV30  ";"2023JJ00";"    47.0";"       4";"    18.3";"    19.2";"    22.6";"    19.9";"      71";"      24";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267567";"3000870";"1013900";"PV30  ";"2024JJ00";"    46.0";"       4";"    18.9";"    19.3";"    23.5";"    19.9";"      73";"      22";"       4";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267578";"3000870";"1013900";"PV31  ";"2021JJ00";"    27.1";"       5";"    15.6";"    15.9";"    19.1";"    16.7";"      71";"      24";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267579";"3000870";"1013900";"PV31  ";"2022JJ00";"    26.4";"       5";"    17.0";"    17.7";"    20.5";"    18.5";"      70";"      27";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267580";"3000870";"1013900";"PV31  ";"2023JJ00";"    27.0";"       5";"    18.4";"    19.3";"    22.4";"    20.0";"      68";"      27";"       3";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"267581";"3000870";"1013900";"PV31  ";"2024JJ00";"    26.3";"       5";"    18.9";"    19.3";"    23.2";"    20.0";"      71";"      24";"       4";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"273500";"3000870";"1014050";"PV20  ";"2021JJ00";"     0.2";"       0";"    11.7";"    13.1";"    17.9";"    19.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273501";"3000870";"1014050";"PV20  ";"2022JJ00";"     0.2";"       0";"    13.3";"    14.0";"    20.1";"    20.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273502";"3000870";"1014050";"PV20  ";"2023JJ00";"     0.2";"       0";"    12.8";"    14.6";"    18.9";"    21.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273503";"3000870";"1014050";"PV20  ";"2024JJ00";"     0.2";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273514";"3000870";"1014050";"PV21  ";"2021JJ00";"     0.2";"       0";"    12.9";"    13.8";"    19.1";"    19.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273515";"3000870";"1014050";"PV21  ";"2022JJ00";"     0.2";"       0";"    14.3";"    14.6";"    21.1";"    20.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273516";"3000870";"1014050";"PV21  ";"2023JJ00";"     0.2";"       0";"    15.3";"    16.0";"    22.5";"    22.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273517";"3000870";"1014050";"PV21  ";"2024JJ00";"     0.2";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273528";"3000870";"1014050";"PV22  ";"2021JJ00";"     0.1";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273529";"3000870";"1014050";"PV22  ";"2022JJ00";"     0.1";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273530";"3000870";"1014050";"PV22  ";"2023JJ00";"     0.1";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273531";"3000870";"1014050";"PV22  ";"2024JJ00";"     0.1";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273542";"3000870";"1014050";"PV23  ";"2021JJ00";"     0.2";"       0";"    13.3";"    13.1";"    21.5";"    18.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273543";"3000870";"1014050";"PV23  ";"2022JJ00";"     0.1";"       0";"    13.2";"    14.1";"    20.3";"    19.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273544";"3000870";"1014050";"PV23  ";"2023JJ00";"     0.1";"       0";"    13.5";"    15.4";"    20.1";"    21.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273545";"3000870";"1014050";"PV23  ";"2024JJ00";"     0.1";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273556";"3000870";"1014050";"PV24  ";"2021JJ00";"     0.2";"       0";"    13.7";"    13.6";"    21.3";"    20.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
